#kappa = 2.500    and Nstar = 0.000   
#iteration	Nprobe     Nprobe
0	51.710  	5540.396
1	17.647  	5420.149
2	8.003   	5363.719
3	4.309   	5341.968
4	2.668   	5327.194
5	1.436   	5315.497
6	1.436   	5312.419
7	1.436   	5319.396
8	1.026   	5323.705
9	0.821   	5315.087
